27,57500,29.5,1,10,14.5,1,1,0,0,1003.554,1,0,1,10.95954
4,57500,29.5,0,10,34.5,1,0,0,0,252.4608,1,0,0,10.95954
10,100000,29.5,1,10,14.5,1,0,0,0,2207.81,1,1,0,11.51293
5,35000,20,1,10,40,1,1,1,1,9249.537,1,1,0,10.4631
0,85000,39.5,1,10,7,1,0,0,0,5016.585,1,0,1,11.35041
0,18317.5,49.5,0,10,14.5,1,2,1,1,332.6718,1,1,0,9.815612
0,85000,20,0,3.5,7,1,1,0,0,1799.999,0,0,0,11.35041
0,100000,20,1,10,14.5,1,1,0,0,1472.801,0,0,1,11.51293
1,35000,59.5,1,3.5,7,1,0,0,0,3622.018,1,0,1,10.4631
5,100000,39.5,0,10,7,1,0,0,1,2167.827,1,0,0,11.51293
0,57500,59.5,0,1.5,2.5,1,2,0,0,1517.239,1,0,0,10.95954
0,35000,49.5,0,7.5,7,1,2,0,0,248.9823,1,1,0,10.4631
5,18317.5,39.5,1,7.5,14.5,1,0,0,0,359.755,1,1,0,9.815612
0,18317.5,49.5,0,7.5,2.5,1,2,0,0,1500.712,1,0,0,9.815612
8,57500,49.5,1,7.5,2.5,1,0,0,1,525.3597,1,0,0,10.95954
10,18317.5,39.5,0,10,2.5,1,0,0,0,619.2329,1,0,1,9.815612
0,57500,29.5,1,10,7,1,1,0,1,287.4365,1,0,1,10.95954
10,35000,59.5,1,10,24.5,1,1,1,0,205.1914,1,0,1,10.4631
2,57500,29.5,0,10,24.5,1,1,0,0,720.8421,1,1,0,10.95954
0,35000,49.5,1,3.5,14.5,1,0,0,0,3237.776,1,1,0,10.4631
0,35000,59.5,1,3.5,2.5,1,1,0,0,141.1771,1,0,1,10.4631
45,35000,20,1,10,24.5,1,2,0,1,1278.197,0,1,0,10.4631
0,57500,39.5,0,10,14.5,1,2,0,0,276.244,1,0,1,10.95954
0,35000,49.5,1,3.5,7,0,0,0,1,2075.111,0,1,0,10.4631
0,85000,65,1,3.5,2.5,1,1,0,0,4529.381,1,0,0,11.35041
0,18317.5,29.5,1,10,7,1,0,0,0,272.7535,1,0,0,9.815612
3,85000,29.5,1,10,14.5,1,0,0,1,7312.167,1,0,1,11.35041
0,35000,65,1,.5,2.5,1,2,0,0,662.0044,0,1,0,10.4631
0,35000,59.5,0,10,7,1,2,0,1,263.4149,0,0,1,10.4631
15,18317.5,65,0,10,7,1,1,0,0,306.1564,0,1,0,9.815612
0,57500,49.5,0,1.5,2.5,1,2,0,0,298.8363,0,0,0,10.95954
1,57500,65,0,10,2.5,1,2,1,0,816.4271,1,0,1,10.95954
0,35000,59.5,1,3.5,2.5,1,2,0,1,227.4175,0,1,0,10.4631
5,100000,29.5,1,7.5,14.5,1,1,1,1,363.8526,1,1,0,11.51293
12,35000,49.5,1,7.5,7,1,2,0,0,406.9891,1,1,0,10.4631
10,35000,20,1,10,34.5,1,1,0,0,587.0954,1,0,1,10.4631
0,18317.5,49.5,0,7.5,2.5,0,0,0,0,1767.161,0,1,0,9.815612
2,57500,29.5,1,10,7,1,0,0,0,3309.613,1,0,1,10.95954
0,35000,49.5,0,3.5,14.5,1,2,0,0,494.1428,1,1,0,10.4631
0,85000,29.5,1,10,2.5,1,1,0,0,2499.219,1,1,0,11.35041
